"","place","africa_id","asia_id","europe_id","is_place"
"2736","West","7594091; 1000149; 1092852; 1092857; 7524353; 1092898; 1003753; 1001778; 7593207; 1093951; 1093282; 7524944; 7000596; 1000198; 1001456; 7017577; 1000905; 1001458; 1093470; 1001473; 1093562; 7538340; 1093641; 1001546; 1101917; 7018308; 1093755; 7032927; 7032101; 1131713; 1101943; 1092464; 7593803; 1093808; 7526807; 1005909; 1001774; 7032111","7903875; 7567102; 7559677; 7545942; 8212961; 7011457; 8206450; 7550874; 7732999; 8011988; 8011677; 8565796; 7903722; 1114112; 1009960; 7491671; 7902862; 7967705; 7550673; 7879652; 1075242; 7875051; 7573243; 7978944; 7573947; 7908109; 7585467; 7967980; 8211013; 8210968; 7990921; 1001321; 7501343; 8025259; 1001336; 7570881; 7927663; 7992440; 7577028; 8000649; 7912553; 7949768; 7928804; 1008006; 7552445; 7952616; 7002460; 8034122; 8032124; 8052919; 7554460; 1001466; 8623065; 7977364; 7918607; 7594578; 7976626; 7558273; 7582086; 1001490; 8624028; 8624029; 8624030; 7564086; 7592761; 7971084; 7000317; 7582163; 8698001; 8685276; 7875047; 7594580; 1001553; 8572005; 8685217; 1066307; 8675694; 7016722; 7564672; 1001048; 7016849; 7579298; 7579296; 7579297; 1001977; 1110989; 7925944; 7989549; 7957882; 7579294; 7579293; 7579292; 7579291; 1109796; 7959008; 7579415; 7579414; 7579413; 7579412; 8025353; 7579411; 8025246; 1114306; 7579410; 8018956; 7555097; 7569463; 7579409; 7927745; 7003970; 7579408; 8050409; 7933180; 8017632; 7929678; 7926610; 7024335; 7875065; 7579407; 8049332; 7003705; 7579406; 7928560; 7933457; 8029070; 8685502; 1118776; 7502969; 7018102; 8680405; 8685645; 8674299; 8680591; 1110991; 7502518","7217035; 1047616; 7890921; 1050381; 7029833; 7061687; 7060523; 7206619; 7189162; 7188468; 7193514; 7185019; 7186584; 7165120; 7153191; 7145278; 7149235; 7136470; 7138381; 7130851; 7132093; 7126996; 7120652; 7108065; 7114346; 7097046; 7074330; 7068096; 7090503; 7891317; 7897197; 7897432; 7897464; 7893690; 7892704; 7892703; 4001240; 1028542; 7465259; 7201647; 7206066; 7901412; 7900708; 7262841; 7205716; 1028824; 7453720; 7453530; 7444616; 7890826; 7029919; 7884109; 7889695; 7895636; 7899486; 7878853; 7262874; 1028941; 7011404; 7444607; 7885455; 7900360; 7890915; 7890823; 7263338; 7260193; 7892665; 7894412; 1042767; 7892464; 7900768; 7892899; 7028840; 7261803; 7192326; 4003889; 7880412; 7103584; 7451949; 7182378; 7894596; 7127937; 7262050; 7894360; 4004349; 1050708; 7894023; 7024780; 7175940; 7178471; 7203040; 7203959; 7103466; 7082353; 7449778; 7452768; 7132357; 7027291; 7171428; 7898922; 7011424; 7877993; 7444350; 7263582; 7264134; 7901579; 7629042; 7461384; 7441684; 7265960; 7130852; 7901716; 7129771; 7457447; 7270250; 1042953; 7267503; 7457148; 7442591; 7442588; 7085041; 7459899; 7268176; 1048011; 7268463; 7268880; 1042967; 7457548; 7889108; 7114197; 7891885; 7103585; 7447136; 7445738; 7891432; 7098498; 7448698; 7894559; 7098859; 7442581; 7448870; 7442836; 7442567; 7448869; 1009306; 1114024; 7892515; 7888720; 1136756; 7271633; 7880205; 7065893; 7025996; 7444411; 7075164; 7594022; 1010380; 7442467; 7441831; 7273199; 7444844; 7028248; 7075335; 1131706; 7025783; 7025370; 7030653; 7025374; 7028201; 7444838; 7444837; 7444836; 7025393; 7444835; 7444834; 7444833; 7027744; 7444831; 7028270; 7444829; 7444828; 7030707; 7444825; 7083930; 7083928; 7083929; 1031046; 7026382; 7003714; 7902195; 7030708; 7444821; 4012151; 7030654; 4012152; 1031047; 7444816; 7012971; 7025784; 7444814; 1009710; 7444812; 7444811; 7444809; 7028203; 7029291; 1051143; 7444622; 7595945; 7029910; 7444621; 7026479; 7896847; 7025470; 7025862; 7444619; 7444618; 7444617; 1031049; 1131708; 7027424; 7444614; 7026000; 7444609; 7891374; 7891373; 7443590; 7444606; 7444605; 7881300; 4012180; 4012155; 7444602; 7028205; 7444601; 1005898; 7030709; 7444599; 7025785; 1005899; 7031188; 7019098; 7083916; 7444594; 7074629; 7888279; 1005901; 7444593; 1136765; 1031050; 7082299; 1031051; 7030969; 7444389; 7444387; 7444383; 7003458; 7444382; 7273305; 7003628; 7273299; 7444379; 7000081; 7026480; 7008053; 7444377; 7273297; 7273296; 7444376; 7444375; 7030970; 7026481; 7025198; 7028206; 1005902; 1103263; 7026482; 1031052; 7030655; 4012157; 7444365; 7444364; 7444363; 7444362; 7444361; 7444360; 7026483; 7029423; 7444356; 7273418; 1031053; 1031054; 7443365; 1031055; 1031056; 7444351; 7025604; 7026484; 7082065; 7444349; 7028207; 7444347; 7444345; 1051144; 1031057; 7444343; 7444342; 1031058; 7026001; 7444340; 7273410; 7082061; 7444339; 7444337; 7444336; 7444335; 7444334; 7031095; 7028506; 7444153; 1051145; 1114023; 7444150; 7009895; 7026485; 7444148; 1031059; 7019121; 7011290; 7029063; 7444143; 4012162; 7444142; 1031061; 7031106; 7030662; 7273403; 7030656; 1031062; 7026371; 7029506; 7026002; 7444132; 7444131; 1031064; 7444130; 7030122; 7444128; 7444127; 7444125; 1106967; 7444124; 7029424; 7030711; 7273400; 7273399; 7011833; 7444121; 7443912; 7443911; 7273398; 7025682; 7026003; 7896840; 1031065; 7443907; 7027317; 7896120; 7443905; 7443904; 7443903; 7025788; 7443901; 7443900; 7028209; 7028041; 4012168; 7443894; 7031140; 7256228; 7443891; 7443890; 7028578; 7443888; 7028583; 7443885; 7443884; 7442346; 7443883; 7443882; 7443881; 7442312; 7443880; 7891364; 7443879; 7443878; 7028612; 7025962; 7443877; 7273386; 7443876; 7443875; 7443874; 7025969; 7443873; 7443872; 7443871; 5000749; 7008134; 7443868; 7443075; 7443867; 7443866; 7443865; 1048231; 7443864; 7443863; 1031066; 1031067; 7026949; 7030713; 7028176; 7891363; 7026950; 7891362; 7443681; 7443680; 7443679; 7443678; 7443677; 4012172; 4012173; 1131723; 7443673; 1031068; 4012174; 7443666; 7443667; 1005910; 7028210; 7030715; 7443665; 7443664; 7443663; 7443659; 4012175; 7443656; 7025809; 7443654; 7443653; 7011903; 7029507; 7273366; 7085042; 7084286; 7081261; 7893179; 7024114; 7274424",1
"2737","Trinity","","7933629","7444696; 8711673; 7445153; 7887674",1
"2738","Theologian","","","",0
"2739","Novatians","","","",0
"2740","Sabbatians","","","",0
"2741","Syrian Apolinarios","","","",0
"2742","Trinity","","7933629","7444696; 8711673; 7445153; 7887674",1
"2743","Holy Ghost","","","",0
"2744","Messalians","","","",0
"2745","Euchites","","","",0
"2746","Funeral Oration","","","",0
"2747","Huns","1109136","","7648427; 7164101; 7164102",1
"2748","Arians Eudoxios","","","",0
"2749","Goths","","","7631895; 7618481",1
"2750","Augustus Gratian","","","",0
"2751","Scythians","","","",0
"2752","Kynegion","","","",0
"2753","Iobitai","","","",0
"2754","Second","7024083; 7540611","7583497; 7490215; 8660448; 8239516; 8241235; 8242039; 7487187; 8002327; 7469061; 8241230; 7503407","7030282; 8711736; 8711594",1
"2755","Egyptians","","","",0
"2756","Spirit","","6005597","",1
"2757","Spirit","","6005597","",1
"2758","Augustus Theodosios","","","",0
"2759","Tauros","","","",0
"2760","Ides","","","7749956",1
"2761","Apostle","","","",0
"2762","Saviour","","","1047531",1
"2763","Alps","","1101708","1108695; 7007746; 1108724; 1108774; 7007844; 8703714; 7056744; 1108786; 7007845; 1108896; 7007847; 7007767; 1108976; 1108979; 7007763; 7047879; 1109169; 7055790; 1109270; 7055345; 7007765; 1109327; 7051292; 7007846; 1109398; 1109437; 7015597; 7052270; 7007843; 1109533; 7007768; 7015664; 8705320; 7048807; 7015600",1
"2764","Praetorium","","","",0
"2765","Forerunner","","","",0
"2766","Arcadiaci","","","",0
"2767","Holy Scriptures","","","",0
"2768","Thracian Chersonese","","1012789","",1
"2769","Father","","","7896001",1
"2770","Macedonians","","","",0
"2771","Macedonians","","","",0
"2772","Tall Brothers","","","",0
"2773","Hebdomon","","","",0
"2774","Oak","","","1028643; 7466721; 1029334; 4004850; 7025679; 7456701; 7888614; 7893100; 1005584; 7445600; 7456692",1
"2775","Roman Senate","","","",0
"2776","Johannites","","","",0
"2777","Israelites","","","",0
"2778","Euphrates","","1086032; 1123842","",1
"2779","Immortals","","","",0
"2780","Basilica","","7882698; 7880027; 7880213","7041439; 8712044; 4002983; 8712046; 7041230; 1100107; 7037022",1
"2781","Virgin","7525371; 7521049; 7521048; 7529524","7032502","7447671; 7894844; 7030730",1
"2782","Third","1135743","8221098; 7490213; 8240313; 8242131; 7964155; 7963865; 8241216","7030283",1
"2783","Oasis","1005990; 1005991; 7024396; 1005992; 7523967; 1005993; 7535888; 7520379; 1005995; 1005996; 7536778; 7534651; 7539664; 7537954; 7001281","7030273","7224159",1
"2784","Edessenes","","","",0
"2785","Nestorian","","","",0
"2786","Holy Places","","","",0
"2787","Niloa","","","",0
"2788","Campus","","7939916; 7979068","7007731; 7006964; 4012793; 6001267; 7008643",1
"2789","Danube","","","1135576; 7012913; 1111402; 1135983; 1127378",1
"2790","Visigoths","","","",0
"2791","Gepids","","","",0
"2792","Vandals","","","",0
"2793","Lombards","","","7633139; 7896964",1
"2794","Western Empire","","","",0
"2795","Alans","7542678","","1062755; 7348056",1
"2796","Rhine","","","7259860; 7258663; 7013246; 1135996; 7012605; 7270271; 7003677; 7024433; 7112175; 7003681; 7267606; 7012611; 1135692; 7032606; 7893600; 7272004; 7013245",1
"2797","Vandals","","","",0
"2798","Ocean","","7476778; 1102990","7008651; 7031796; 1000163; 7641194; 7597637; 7612406; 7606634",1
"2799","Kantharos","","","",0
"2800","City","6001857; 7533780; 1091899; 1090583; 7594565; 1090607; 7594306; 1090593; 1005385; 1090595; 7668830; 7000506; 7032103; 1001359; 7533779; 7533778; 7533776; 7533775; 7528223; 7533774; 7593786; 7533082; 1090606; 7018441; 1094866","7879469; 7001496; 1074396; 7880589; 7668774; 1083947; 7668775; 8212544; 1083383; 1074487; 7668776; 7668789; 1083982; 7001504; 7544829; 1074866; 1074573; 7668790; 1084079; 7668791; 1084089; 1140720; 7668784; 1084108; 1084140; 7668792; 1084143; 7881468; 1067225; 7879638; 7934194; 7963652; 1084543; 7979114; 7668796; 1084154; 7668797; 1084166; 8201880; 7668798; 1084177; 7000785; 4003379; 7024096; 7882178; 7934543; 7875264; 1140137; 7879746; 7881925; 7496749; 7001391; 7668772; 5000696; 8061551; 7001898; 7571981; 7001069; 7572684; 7881733; 7668801; 7668802; 1084264; 1140410; 7001544; 1075646; 7570983; 7001371; 1075619; 7974914; 7913948; 8208273; 7594059; 7482177; 8206058; 8623329; 8628700; 7001822; 7002518; 7563199; 7882457; 7004636; 7881265; 7882523; 1140161; 7576377; 7004744; 1140163; 7577368; 1069068; 1082419; 7931632; 7879836; 7668793; 1084337; 7668778; 1084342; 7880947; 7882809; 1084348; 7496750; 8675511; 7668804; 7001561; 7668785; 1084397; 7668779; 7931875; 7931883; 7979109; 7668786; 1084423; 7668794; 1084425; 7668782; 7003706; 1084438; 7668806; 1084442; 7882647; 7001570; 7018215; 7032360; 7002481; 7668807; 7668808; 7668795; 1140740; 1084479; 7001571; 7668787; 7875081; 7032910; 7932888; 7668809; 7668770; 7882251; 7555448; 7555447; 8050188; 7031512; 1085361; 7668780; 7668788; 1084549; 7668781; 1084550; 7001575; 7558541; 7879465; 7872370; 7558094; 7668810; 7668777; 1084583; 8621348; 7931982; 7018216; 7882179; 7557524; 1140753; 7668811; 7668813; 7935113; 7002000; 7924280; 7941514; 7496899; 8679919; 7874598; 4010569; 1077079; 7668771; 7668783; 1084683; 7499702; 7031627; 1077200; 7594650; 1140620; 7874171; 1077218; 7668814; 1077296; 7872312; 8679274; 7001746; 1073085; 1073201; 5003790; 8213030; 8679768; 7668773; 1084755","7018476; 7019168; 7902206; 7019028; 7018477; 1003567; 7019018; 7018962; 7011798; 7018934; 7453262; 7593750; 7008699; 7019026; 7026501; 7902210; 7018478; 7003486; 7593747; 7019133; 7019109; 7593751; 7017283; 7026570; 7001168; 7018483; 7019056; 7006554; 7019038; 7026515; 7011887; 7003499; 7893153; 7006679; 7902203; 1003614; 7005017; 1103204; 7018479; 7593901; 7018480; 7019073; 7026519; 7018472; 7018481; 7026520; 7025691; 7026526; 7593923; 1003640; 7019047; 7018482; 7026528; 7026530; 7018973; 7018475; 7019040; 7003505; 7593753; 7011872; 1103265; 7019064; 7017312",1
"2801","Hippodrome","","","",0
"2802","Word","","","",0
"2803","Vandal","","","",0
"2804","Hebdomon","","","",0
"2805","Augusta","7001071; 7001320; 6006668","5004380; 7002856; 7002857; 7002341","7024745; 4000476; 7005726; 7007313; 7008672; 7004324; 7007666; 7003802; 1112344; 7017586; 7012793; 7008237; 7007395; 1025441; 7007426; 7004393; 7010775; 7007512; 7008202; 7004446; 7009141; 7007091; 7007663; 7010789; 7005048; 4005050; 7011781; 7007664; 7004942; 7011025; 7000526; 7017419; 7008206; 7010562; 7004531; 7010563; 7012341; 1026962; 7004447; 7005688; 7763905; 7005108; 7008813",1
"2806","Augusta Eudokia","","","",0
"2807","Robber Synod","","","",0
"2808","Mes","7533997","1006434; 7673725; 1056953; 7670522","7628369; 7628370; 1033999; 7749934; 7749935; 7749933; 7749932; 7626548; 7747739",1
"2809","Copper","","","7882876",1
"2810","Persian War","","","",0
"2811","Fourth Holy Synod","","","",0
"2812","Egyptian","7525175; 7525174; 7014986; 7016833; 7530770; 7531262; 1000201","","",1
"2813","Nile","1121085; 1122024; 1001098; 1123573; 1101143; 1127397; 1001097; 1000908; 7533082; 7024089; 7531289; 1127805; 7024090; 7538714; 1129015; 1001056; 1131469; 1131759; 1001071","8256645; 8256918; 8257375; 8258286; 8260899; 8260983; 8264530; 8264648; 8265310; 8266184; 8267041; 8267979; 8268161; 8268186; 8268968; 8272683; 8277971; 8279523; 8280449; 8281270; 8477350; 8269678","1042872",1
"2814","Alexandrians","","","",0
"2815","Augusta","7001071; 7001320; 6006668","5004380; 7002856; 7002857; 7002341","7024745; 4000476; 7005726; 7007313; 7008672; 7004324; 7007666; 7003802; 1112344; 7017586; 7012793; 7008237; 7007395; 1025441; 7007426; 7004393; 7010775; 7007512; 7008202; 7004446; 7009141; 7007091; 7007663; 7010789; 7005048; 4005050; 7011781; 7007664; 7004942; 7011025; 7000526; 7017419; 7008206; 7010562; 7004531; 7010563; 7012341; 1026962; 7004447; 7005688; 7763905; 7005108; 7008813",1
"2816","Holy Resurrection","","","",0
"2817","Stoicheion","","","",0
"2818","Cat","","1085786; 7491442; 1087063; 1128968; 7731270; 7692498; 7693796; 7689870; 7690674; 7731263; 7716514; 7731268; 7692254; 7733952; 7731260; 7731261; 1006740; 7672044; 7733977; 7677499; 7733975; 7676615; 7733749; 7733973; 7680330; 7685836; 7692851; 7733959; 7733953; 7733956; 7733951; 7715787; 7733955; 7733948; 7731265; 7731267; 7733957; 7731264; 7677688; 7676735; 7675873; 7730173; 7983812; 7731266; 1087197; 7731269; 7733950","7455356; 7455366; 4002392; 7338419; 7455345; 7455364; 7455365",1
"2819","Antichrist","","","",0
"2820","Stylite","","","",0
"2821","Arian Aspar","","","",0
"2822","White","1121656; 1101143; 7539982; 7000495; 7593117; 7526806; 6006493; 1131759; 1001071; 7526805; 1131849","8213033; 7029725; 7486656; 7714175; 7579402; 6000386; 7873417; 7932763; 7933262; 8684155","7006657; 1110800; 7012052; 7077529; 7900026; 7015912; 1029075; 7883326; 7463533; 7458363; 7893613; 7448694; 7889944; 7443163; 7891355; 7443162; 7894985; 7443161; 7443159; 7891354; 7443158; 1103265; 7026165; 1106974; 7884225; 1121785; 1131757; 7896089; 7894557; 7876241; 7879000; 7875723; 7443137; 7888905; 7443135; 1120689; 7443132; 1111824; 7885925; 7886809; 7880852; 7883964; 7888583; 7887173; 7443126; 7443123; 7443122; 7891342; 7887272; 7887398; 7893365; 7887146; 7443121; 8712010; 7891341; 7442934; 7442933; 7442930; 7442931; 7443334; 7026276; 7442924; 7891340; 7891339; 7891338; 7026312; 7889296; 7897481; 7442916; 7442915; 7888036; 7895228; 7889476; 7026248; 7442912; 7883870",1
"2823","White","1121656; 1101143; 7539982; 7000495; 7593117; 7526806; 6006493; 1131759; 1001071; 7526805; 1131849","8213033; 7029725; 7486656; 7714175; 7579402; 6000386; 7873417; 7932763; 7933262; 8684155","7006657; 1110800; 7012052; 7077529; 7900026; 7015912; 1029075; 7883326; 7463533; 7458363; 7893613; 7448694; 7889944; 7443163; 7891355; 7443162; 7894985; 7443161; 7443159; 7891354; 7443158; 1103265; 7026165; 1106974; 7884225; 1121785; 1131757; 7896089; 7894557; 7876241; 7879000; 7875723; 7443137; 7888905; 7443135; 1120689; 7443132; 1111824; 7885925; 7886809; 7880852; 7883964; 7888583; 7887173; 7443126; 7443123; 7443122; 7891342; 7887272; 7887398; 7893365; 7887146; 7443121; 8712010; 7891341; 7442934; 7442933; 7442930; 7442931; 7443334; 7026276; 7442924; 7891340; 7891339; 7891338; 7026312; 7889296; 7897481; 7442916; 7442915; 7888036; 7895228; 7889476; 7026248; 7442912; 7883870",1
"2824","Neorion","","","7229599",1
"2825","Sleepless Ones","","","",0
"2826","Golden Gate","1101545","","",1
"2827","Augusta Verina","","","",0
"2828","Fuller","","","",0
"2829","Apolinarian","","","",0
"2830","Fuller","","","",0
"2831","Leper","","","",0
"2832","Tetrastoon","","","",0
"2833","Stylite","","","",0
"2834","Zeuxippos","","","",0
"2835","Augusta Verina","","","",0
"2836","Thracian","","1012789","7032622; 1112317",1
"2837","Koreion","","","",0
"2838","Isaurian Marsos","","","",0
"2839","Holy City","","","",0
"2840","Arian Onorich","","","",0
"2841","Dalmatian Nepotianus","","","",0
"2842","Kathisma","","","",0
"2843","Huns Thrace","","","",0
"2844","Campus","","7939916; 7979068","7007731; 7006964; 4012793; 6001267; 7008643",1
"2845","Octagon","","","",0
"2846","Trishagion","","","",0
"2847","Nephthalite Huns","","","",0
"2848","Nephthalites","","","",0
"2849","Nephthalites","","","",0
"2850","City","6001857; 7533780; 1091899; 1090583; 7594565; 1090607; 7594306; 1090593; 1005385; 1090595; 7668830; 7000506; 7032103; 1001359; 7533779; 7533778; 7533776; 7533775; 7528223; 7533774; 7593786; 7533082; 1090606; 7018441; 1094866","7879469; 7001496; 1074396; 7880589; 7668774; 1083947; 7668775; 8212544; 1083383; 1074487; 7668776; 7668789; 1083982; 7001504; 7544829; 1074866; 1074573; 7668790; 1084079; 7668791; 1084089; 1140720; 7668784; 1084108; 1084140; 7668792; 1084143; 7881468; 1067225; 7879638; 7934194; 7963652; 1084543; 7979114; 7668796; 1084154; 7668797; 1084166; 8201880; 7668798; 1084177; 7000785; 4003379; 7024096; 7882178; 7934543; 7875264; 1140137; 7879746; 7881925; 7496749; 7001391; 7668772; 5000696; 8061551; 7001898; 7571981; 7001069; 7572684; 7881733; 7668801; 7668802; 1084264; 1140410; 7001544; 1075646; 7570983; 7001371; 1075619; 7974914; 7913948; 8208273; 7594059; 7482177; 8206058; 8623329; 8628700; 7001822; 7002518; 7563199; 7882457; 7004636; 7881265; 7882523; 1140161; 7576377; 7004744; 1140163; 7577368; 1069068; 1082419; 7931632; 7879836; 7668793; 1084337; 7668778; 1084342; 7880947; 7882809; 1084348; 7496750; 8675511; 7668804; 7001561; 7668785; 1084397; 7668779; 7931875; 7931883; 7979109; 7668786; 1084423; 7668794; 1084425; 7668782; 7003706; 1084438; 7668806; 1084442; 7882647; 7001570; 7018215; 7032360; 7002481; 7668807; 7668808; 7668795; 1140740; 1084479; 7001571; 7668787; 7875081; 7032910; 7932888; 7668809; 7668770; 7882251; 7555448; 7555447; 8050188; 7031512; 1085361; 7668780; 7668788; 1084549; 7668781; 1084550; 7001575; 7558541; 7879465; 7872370; 7558094; 7668810; 7668777; 1084583; 8621348; 7931982; 7018216; 7882179; 7557524; 1140753; 7668811; 7668813; 7935113; 7002000; 7924280; 7941514; 7496899; 8679919; 7874598; 4010569; 1077079; 7668771; 7668783; 1084683; 7499702; 7031627; 1077200; 7594650; 1140620; 7874171; 1077218; 7668814; 1077296; 7872312; 8679274; 7001746; 1073085; 1073201; 5003790; 8213030; 8679768; 7668773; 1084755","7018476; 7019168; 7902206; 7019028; 7018477; 1003567; 7019018; 7018962; 7011798; 7018934; 7453262; 7593750; 7008699; 7019026; 7026501; 7902210; 7018478; 7003486; 7593747; 7019133; 7019109; 7593751; 7017283; 7026570; 7001168; 7018483; 7019056; 7006554; 7019038; 7026515; 7011887; 7003499; 7893153; 7006679; 7902203; 1003614; 7005017; 1103204; 7018479; 7593901; 7018480; 7019073; 7026519; 7018472; 7018481; 7026520; 7025691; 7026526; 7593923; 1003640; 7019047; 7018482; 7026528; 7026530; 7018973; 7018475; 7019040; 7003505; 7593753; 7011872; 1103265; 7019064; 7017312",1
"2851","White Huns","","","",0
"2852","Nephthalite Huns","","","",0
"2853","Forum","","","7008764; 7011286; 7005552; 7004264; 1033094; 7004912; 3000949; 7003988; 7008791; 7008895; 7004864; 1046069; 7006946; 7007300; 7004662",1
"2854","Pontos","","7002399","7327749",1
"2855","Tabennesiote","","","",0
"2856","Tabennesiote","","","",0
"2857","State","1001086; 7593692; 1001838; 1001098; 7441552; 1000159; 1001082; 7015579; 7001658; 7016562; 7593693; 1001874; 1001329; 1001879; 1001880; 1001347; 7015580; 1001889; 7441555; 1000172; 1000180; 1001912; 1001097; 1001112; 7441556; 1001213; 1001368; 7000161; 1001919; 1001921; 7593694; 7593696; 1001959; 1001212; 1001367; 7441557; 1001056; 7441559; 7593697; 7441560; 1001081","7016612; 1001828; 7001819; 1001832; 6000543; 7902240; 7016770; 1001842; 1000107; 1000109; 8052819; 7031781; 7002214; 7000201; 7018318; 7947142; 1001869; 1001871; 1000119; 7000799; 7031783; 7912064; 7002185; 7574043; 1001882; 7002187; 7002188; 7016702; 1001885; 1001886; 7913260; 7059148; 1000124; 7575220; 1001894; 1001895; 1001997; 1003539; 1001899; 1001998; 7002160; 1001905; 1101746; 1001907; 1000113; 7016694; 7016759; 7964247; 7016763; 7016762; 7018057; 7016883; 1000136; 7016788; 7002212; 7018970; 1001952; 7016804; 7002190; 1001957; 7581547; 7964053; 7933368; 7932983; 7965201; 7933066; 8057321; 7928359; 7964462; 7018359; 7001797; 8022642; 7016831; 7964161; 1001578; 7031786; 7016722; 1001977","7003670; 7003672; 7005233; 7003673; 7003678; 7001168; 1000078; 7263573; 7005729; 7268962; 7003027; 1000095; 7003030",1
"2858","Henotikon","","","",0
"2859","Hippodrome","","","",0
"2860","Henotikon","","","",0
"2861","Trishagion Christ","","","",0
"2862","King","1135604; 1090587; 1093231; 7539495; 7526126; 7030718","1100951; 8620805; 8199895; 7001371; 1125192; 7031814; 7931626; 1100594; 1139549; 1101899; 1071122; 1109825; 8680610","7442841; 7463512; 7885604; 7463510; 1007694; 1120010; 7156635; 7443333; 7027062; 7463312; 7030875; 7463306; 7010791; 7463285; 7027602; 7025617; 7027063; 7026878; 4005705; 7010910; 1029726; 7027230; 1029729; 7463066; 7145230; 7003492; 1136742",1
"2863","Manichaeans","","","",0
"2864","Isaurians","","","",0
"2865","Isaurian","","","",0
"2866","Tauras","","","",0
"2867","Tauras","","","",0
"2868","Mount","1103640; 1104527; 8697938; 1000382; 7764729; 1105120; 1105218; 1105240; 1105279; 1105295; 1105617; 1100137; 1093406; 1093880; 7018500; 1101723; 1093881; 1093882; 1101727; 7031938; 1090573; 7033007; 1093407; 1092424; 1093408; 7001247; 1105788; 7016922; 7539573; 1106789; 1107015","7546812; 7546454; 7880783; 7738732; 1103658; 1103718; 1103722; 7467496; 1103742; 7467487; 7737788; 7724563; 7736505; 1103826; 1103861; 1103863; 1103883; 1103996; 1104098; 1104109; 1104116; 1104117; 1104131; 1104142; 1104143; 1104176; 1106414; 7468261; 7467520; 7881271; 7471276; 7469103; 7470029; 7727692; 1104261; 1104310; 7489938; 1104385; 7492372; 1104390; 7727386; 1066453; 7551980; 7552084; 7549683; 1104432; 7721858; 7723428; 7726611; 7002717; 1104571; 1107685; 1104664; 1110472; 7573838; 1105111; 1104810; 1104838; 1104846; 7002531; 1104915; 7470355; 7469693; 1104974; 1105183; 1105022; 1105053; 7571541; 7001371; 7470200; 1105131; 7486265; 7717211; 7719439; 7714371; 1105184; 7023947; 1105222; 7032800; 7881238; 7031521; 1105288; 7488351; 1105290; 7574978; 7711581; 1105333; 1105335; 1105350; 1105358; 7488128; 7488339; 1105476; 1105505; 1105509; 1105512; 1105529; 1105534; 1105559; 1105568; 1109353; 1101719; 7031439; 7002312; 1101720; 7001405; 1104523; 7024377; 8060311; 1106681; 7031440; 7729134; 1105781; 1105799; 7552300; 7491555; 1105865; 7555011; 1103558; 7880510; 8204306; 7487137; 1105959; 7880312; 7880274; 7492617; 7491109; 1106056; 8199687; 1106120; 1106098; 1106151; 1106180; 7032813; 7556805; 7567190; 7558925; 7468455; 7488020; 1106449; 1106455; 1106457; 1106458; 1106464; 7716370; 7490594; 7703840; 7490050; 7492545; 7486103; 7729343; 7764734; 7724497; 1106687; 8209909; 7491853; 1106849; 1106906; 7474782; 7583917; 7696080; 7474586; 7474829","7894502; 7235644; 7885376; 1028381; 7056962; 7465690; 7883522; 7056791; 7467205; 7877593; 7466501; 7466500; 7466092; 1104048; 7466250; 7887731; 8060277; 7453576; 7046157; 7046156; 7454207; 7881080; 7895883; 1104426; 7233851; 7900537; 7900538; 7900536; 7236152; 7900305; 7883156; 7884436; 7894077; 7887418; 7899587; 1104757; 7226544; 7888957; 8704735; 1105186; 7895884; 1105378; 7054117; 7228571; 6003609; 7894610; 7458363; 7235456; 1108482; 7008135; 7892639; 7010394; 7890136; 7457220; 7879076; 7002722; 7457219; 7891462; 1042938; 7884727; 7896422; 7876524; 7891460; 7876748; 7883096; 7026272; 7887287; 7886741; 7009535; 7891455; 7891454; 7875709; 7891453; 7886886; 7891452; 7897493; 7891451; 7891450; 7891449; 7897571; 7457216; 7895703; 7892655; 7889653; 7003867; 7892653; 7892654; 7878399; 7892652; 7885567; 7892651; 7032636; 7894316; 7457211; 1030101; 7888958; 7892650; 7892649; 7892648; 7895999; 1103555; 7884499; 7457210; 7892647; 7879045; 7892645; 7892644; 7884310; 7892643; 7879041; 7892642; 7892641; 7886715; 7892640; 7896170; 7884610; 7892638; 7877701; 7894879; 7887229; 7892637; 7457208; 7901682; 7892635; 7892634; 7457206; 7892632; 7892631; 7886269; 7888468; 7892630; 7892627; 7892628; 7892629; 7886000; 7457205; 7457204; 7895145; 7894192; 7877384; 7892626; 7896299; 7878122; 7885178; 7895696; 7896737; 7897599; 7896341; 7885029; 7884872; 7895826; 7883555; 7877707; 7892622; 7457203; 7011365; 7875489; 7892621; 7892620; 7892618; 7875932; 7457200; 7892617; 7892616; 7892615; 7892614; 7457198; 1107763; 7883038; 7896048; 1042959; 7891232; 7050383; 7883670; 1005269; 7443572; 7223842; 7011019; 7882860; 7223782; 7055587; 7221644; 7002723; 1106022; 7891700; 4008379; 7883395; 7226542; 1104843; 7895442; 7892334; 7011172; 7042054; 7892116; 7447340; 7891425; 7890052; 7227239; 7896030; 7892743; 4011142; 1106752; 7442521; 7444920; 7884888; 7877206; 7601507; 7236695",1
